Name,Arts and Humanities,Business and Economics,Computer Science,Education Studies,Engineering,Law,Life Sciences,Medical and Health,Physical Sciences,Psychology,Social Sciences
Catholic University of Ávila,,"Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,Biological Sciences,Other Health,"Geology, Environmental, Earth and Marine Sciences",Psychology,
Catholic University of Córdoba,"Architecture, History, Philosophy and Theology","Accounting and Finance, Business and Management",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,"Agriculture and Forestry, Biological Sciences, Veterinary Science","Medicine and Dentistry, Other Health",Chemistry,Psychology,Politics and International Studies
Catholic University of Uruguay,"Architecture, Art, Performing Art and Design, History, Philosophy and Theology","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,"Agriculture and Forestry, Sport Science","Medicine and Dentistry, Other Health","Geology, Environmental, Earth and Marine Sciences",Psychology,"Communication and Media Studies, Politics and International Studies, Sociology"
Cebu Technological University,"Languages, Literature and Linguistics",Business and Management,Computer Science,,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,"Agriculture and Forestry, Biological Sciences, Veterinary Science",Other Health,Mathematics and Statistics,Psychology,"Communication and Media Studies, Sociology"
CECOS University of IT and Emerging Sciences,"Architecture, Languages, Literature and Linguistics",Business and Management,Computer Science,,"Civil Engineering, Electrical and Electronic Engineering",,Biological Sciences,Other Health,,,
Central Asian University CAU,"Architecture, Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Chemical Engineering, General Engineering",Law,,"Medicine and Dentistry, Other Health","Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Geography, Politics and International Studies, Sociology"
Central Bicol State University of Agriculture,"Languages, Literature and Linguistics","Business and Management, Economics and Econometrics",Computer Science,Education,"Electrical and Electronic Engineering, Mechanical and Aerospace Engineering",,"Agriculture and Forestry, Biological Sciences, Veterinary Science",,"Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics",,Sociology
Central Luzon State University,"Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,Education,Civil Engineering,,"Agriculture and Forestry, Biological Sciences, Veterinary Science",,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics",Psychology,"Communication and Media Studies, Politics and International Studies"
Central Mindanao Colleges,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,Civil Engineering,,"Biological Sciences, Sport Science",,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Geography, Politics and International Studies, Sociology"
Central University of Europe,,"Accounting and Finance, Business and Management, Economics and Econometrics",,,,Law,,Medicine and Dentistry,,,
Centro de Estudios para la Calidad Educativa y la Investigación Científica (CECEIC),"Languages, Literature and Linguistics",,,Education,,Law,Sport Science,,,,Politics and International Studies
Centro Universitário Cesuca,Architecture,"Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Civil Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,"Biological Sciences, Sport Science, Veterinary Science","Medicine and Dentistry, Other Health",Chemistry,Psychology,
Centro Universitário de Jaguariúna,Architecture,"Accounting and Finance, Business and Management",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,"Biological Sciences, Sport Science","Medicine and Dentistry, Other Health",,,Sociology
Centro Universitario Integrado,Architecture,"Accounting and Finance, Business and Management",,Education,Civil Engineering,Law,"Agriculture and Forestry, Biological Sciences, Sport Science, Veterinary Science","Medicine and Dentistry, Other Health",,Psychology,
Centro Universitário Max Planck,Architecture,"Accounting and Finance, Business and Management",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, Mechanical and Aerospace Engineering",Law,"Agriculture and Forestry, Sport Science, Veterinary Science","Medicine and Dentistry, Other Health",,Psychology,Communication and Media Studies
Centro Universitário Nossa Senhora do Patrocínio (CEUNSP),"Architecture, Art, Performing Art and Design","Accounting and Finance, Business and Management",Computer Science,Education,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering",Law,"Biological Sciences, Sport Science, Veterinary Science","Medicine and Dentistry, Other Health",,Psychology,Communication and Media Studies
CESI,,,Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,,Other Health,,,
CETYS Universidad,,"Accounting and Finance, Business and Management",,Education,"Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,,,,Psychology,
Chadli Bendjedid El Tarf University,"History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, General Engineering",,Biological Sciences,Other Health,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Geography, Politics and International Studies, Sociology"
Charmo University,"Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,Education,,,,Other Health,"Chemistry, Physics and Astronomy",,
Chernihiv Polytechnic National University,"Architecture, Art, Performing Art and Design, History, Philosophy and Theology","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Civil Engineering, Electrical and Electronic Engineering, Mechanical and Aerospace Engineering",Law,Agriculture and Forestry,Other Health,,Psychology,Communication and Media Studies
Chhatrapati Shahu Ji Maharaj University,"Art, Performing Art and Design, Languages, Literature and Linguistics","Business and Management, Economics and Econometrics",Computer Science,Education,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering",Law,Biological Sciences,,"Chemistry, Mathematics and Statistics",Psychology,"Communication and Media Studies, Geography, Sociology"
Chirchik State Pedagogical Institute,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics",Business and Management,Computer Science,Education,General Engineering,,"Biological Sciences, Sport Science",,"Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,Geography
Cholistan University of Veterinary and Animal Sciences,,"Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,,,"Biological Sciences, Veterinary Science",,,,Sociology
Cihan University – Erbil,"Architecture, Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering",Law,"Biological Sciences, Sport Science","Medicine and Dentistry, Other Health",Chemistry,,"Communication and Media Studies, Politics and International Studies"
Cihan University Sulaimaniya,"Architecture, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,Education,,Law,Biological Sciences,Other Health,,,
City College of San Fernando Pampanga,,"Accounting and Finance, Business and Management",Computer Science,Education,,,,,,,
"City University of Science and Information Technology, Peshawar","Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Civil Engineering, General Engineering",,,"Medicine and Dentistry, Other Health",Mathematics and Statistics,Psychology,
Civil Aviation Academy,,,,,Mechanical and Aerospace Engineering,,,,,,
Courtauld Institute of Art,"History, Philosophy and Theology",,,,,,,,,,
Cranfield University,Archaeology,"Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,Agriculture and Forestry,,"Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics",,Geography
Cruzeiro do Sul University,"Architecture, Art, Performing Art and Design","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,"Biological Sciences, Sport Science, Veterinary Science","Medicine and Dentistry, Other Health",Mathematics and Statistics,Psychology,"Communication and Media Studies, Politics and International Studies"
Daaru Salaam University (DSU),,,Computer Science,Education,,Law,"Agriculture and Forestry, Biological Sciences, Veterinary Science","Medicine and Dentistry, Other Health",,,
Daneshpajoohan Pishro Higher Education Institute,"Architecture, Art, Performing Art and Design","Accounting and Finance, Business and Management",Computer Science,,"Civil Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,,,,Psychology,Communication and Media Studies
Dawood University of Engineering and Technology,Architecture,,Computer Science,,"Chemical Engineering, Electrical and Electronic Engineering, General Engineering",,,,"Chemistry, Mathematics and Statistics",,
Deen Dayal Upadhyaya Gorakhpur University,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,"Agriculture and Forestry, Biological Sciences",,"Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Geography, Politics and International Studies, Sociology"
De La Salle – College of Saint Benilde,"Architecture, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,Education,,,,,,Psychology,"Communication and Media Studies, Politics and International Studies"
De La Salle Medical and Health Sciences Institute (DLSMHSI),,,,,Chemical Engineering,,Biological Sciences,"Medicine and Dentistry, Other Health","Chemistry, Geology, Environmental, Earth and Marine Sciences, Physics and Astronomy",,
Dhakuakhana College Autonomous,"History, Philosophy and Theology",Economics and Econometrics,,Education,,,Biological Sciences,,"Chemistry, Mathematics and Statistics, Physics and Astronomy",,"Politics and International Studies, Sociology"
DHA Suffa University,"Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,,"Civil Engineering, Electrical and Electronic Engineering, Mechanical and Aerospace Engineering",,,,,Psychology,Politics and International Studies
Diplomat University,"Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,,,,,,Psychology,Politics and International Studies
Doğuş University,"Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Civil Engineering, Electrical and Electronic Engineering, General Engineering",Law,,Other Health,,Psychology,"Communication and Media Studies, Politics and International Studies, Sociology"
Don Bosco University,"History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,Biological Sciences,,"Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Politics and International Studies, Sociology"
Don Mariano Marcos Memorial State University,"Languages, Literature and Linguistics",Business and Management,Computer Science,Education,"Electrical and Electronic Engineering, Mechanical and Aerospace Engineering",Law,"Agriculture and Forestry, Biological Sciences, Veterinary Science","Medicine and Dentistry, Other Health","Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics",Psychology,"Communication and Media Studies, Politics and International Studies"
Dovletmammet Azadi Turkmen National Institute of World Languages,"Languages, Literature and Linguistics",,,Education,,,,,,,
Dr. Rafael Belloso Chacín Private University,"Art, Performing Art and Design","Accounting and Finance, Business and Management",Computer Science,Education,Electrical and Electronic Engineering,Law,,,,,Communication and Media Studies
D. Serikbayev East Kazakhstan Technical University,"Architecture, Art, Performing Art and Design","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,Agriculture and Forestry,,"Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",,
Duhok Polytechnic University,,"Accounting and Finance, Business and Management",Computer Science,,"Chemical Engineering, Civil Engineering, General Engineering",,Biological Sciences,"Medicine and Dentistry, Other Health","Geology, Environmental, Earth and Marine Sciences",,Communication and Media Studies
Dulaty University,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,Chemical Engineering,Law,"Biological Sciences, Sport Science",,"Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,Politics and International Studies
EAE Business School,,Business and Management,,,,,,,,,
EAN University,"Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Chemical Engineering, Electrical and Electronic Engineering, General Engineering",,,Other Health,Chemistry,Psychology,"Communication and Media Studies, Politics and International Studies"
École Nationale Polytechnique,,,Computer Science,,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering",,,,Chemistry,,
École Nationale Supérieure Agronomique,,,,Education,,,Agriculture and Forestry,,,,
École Nationale Supérieure de Biotechnologie Taoufik Khaznadar (ENSB),,Business and Management,Computer Science,,"Chemical Engineering, Electrical and Electronic Engineering, General Engineering",,"Agriculture and Forestry, Biological Sciences",,"Chemistry, Mathematics and Statistics",,
École Nationale Supérieure des Sciences de la Mer et de l’Aménagement du Littoral (ENSSMAL),,,,,General Engineering,,Biological Sciences,,"Geology, Environmental, Earth and Marine Sciences",,
Ecole Nationale Supérieure d'Hydraulique,,,,,"Civil Engineering, General Engineering",,Agriculture and Forestry,,"Geology, Environmental, Earth and Marine Sciences",,
École Nationale Supérieure d’Informatique (ESI),,,Computer Science,,,,,,,,
École National Polytechnique de Constantine,,,,,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,,,,,
École Normale Supérieure de Béchar,"Languages, Literature and Linguistics",,Computer Science,Education,Chemical Engineering,,"Biological Sciences, Sport Science",,"Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,
École Normale Supérieure de Bouzaréah,"History, Philosophy and Theology, Languages, Literature and Linguistics",,,,,,Sport Science,,,,Geography
École Normale Supérieure de Kouba,"Art, Performing Art and Design",,Computer Science,Education,"Chemical Engineering, Electrical and Electronic Engineering",,Biological Sciences,,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",,
École Normale Supérieure de Laghouat,,,,Education,,,,,,,
École Normale Supérieure de Ouargla,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics",,,,Electrical and Electronic Engineering,,"Biological Sciences, Sport Science",,"Chemistry, Mathematics and Statistics, Physics and Astronomy",,Geography
École Normale Supérieure El Katiba Assia Djebar Constantine (ENSC),"History, Philosophy and Theology, Languages, Literature and Linguistics",,Computer Science,Education,,,"Biological Sciences, Sport Science",,"Chemistry, Mathematics and Statistics, Physics and Astronomy",,
École Polytechnique d’Architecture et d’Urbanisme,Architecture,,,,,,,,,,
École Supérieure des Sciences de l'Aliment et des Industries Agroalimentaires,,,,,,,Biological Sciences,,,,
École Supérieure en Informatique 8 Mai 1945 de Sidi-Bel-Abbès,,,Computer Science,,,,,,,,
École Supérieure en Sciences Appliquées de Tlemcen,,,,,Electrical and Electronic Engineering,,,,,,
École Supérieure en Sciences Biologiques d’Oran (ESSBO),,,,,,,Biological Sciences,,,,
École Supérieure en Sciences et Technologies de l’Informatique et du Numérique (ESTIN),,,Computer Science,,,,,,,,
Ecotec University,Architecture,"Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Civil Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,"Agriculture and Forestry, Veterinary Science","Medicine and Dentistry, Other Health",,Psychology,"Communication and Media Studies, Politics and International Studies, Sociology"
Effat University,"Architecture, Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,,Electrical and Electronic Engineering,,,,,Psychology,
Egerton University,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering",Law,"Agriculture and Forestry, Biological Sciences, Veterinary Science",Medicine and Dentistry,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Geography, Politics and International Studies, Sociology"
Egyptian Chinese University,,"Accounting and Finance, Business and Management, Economics and Econometrics",,,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,,Other Health,,,
Egyptian Russian University,"Archaeology, Art, Performing Art and Design",,,,,,,,"Mathematics and Statistics, Physics and Astronomy",,
Egypt University of Informatics,"Art, Performing Art and Design","Accounting and Finance, Business and Management",Computer Science,,Electrical and Electronic Engineering,,,,,,
EIA University,,Economics and Econometrics,Computer Science,,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,,"Medicine and Dentistry, Other Health","Geology, Environmental, Earth and Marine Sciences, Physics and Astronomy",,
Elmergib University,"Archaeology, Architecture, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,"Agriculture and Forestry, Biological Sciences, Sport Science, Veterinary Science","Medicine and Dentistry, Other Health","Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Geography, Politics and International Studies, Sociology"
Emaan Institute of Management and Sciences,,Business and Management,Computer Science,,,,,,,,
Emerson University Multan,"Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,,,Biological Sciences,,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Politics and International Studies, Sociology"
Emir Abdelkader University of Islamic Sciences,"Archaeology, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Economics and Econometrics",,,,Law,,,,,Communication and Media Studies
Escola Superior de Ciencias Sociais Artes e Humanidades,"History, Philosophy and Theology",Business and Management,,Education,,,,,,,
Escola Superior Pedagogica do Bengo,,,,Education,,,,,,,
Escola Superior Pedagogica do Bie,"Languages, Literature and Linguistics",,,Education,,,"Biological Sciences, Sport Science",,"Chemistry, Mathematics and Statistics, Physics and Astronomy",,Geography
Escola Superior Pedagogica do Cuanza Norte,"History, Philosophy and Theology, Languages, Literature and Linguistics",,,Education,,,,,"Chemistry, Mathematics and Statistics, Physics and Astronomy",,Geography
Escuela Superior Politécnica de Chimborazo,,"Accounting and Finance, Business and Management",Computer Science,,"Chemical Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,"Agriculture and Forestry, Biological Sciences, Veterinary Science","Medicine and Dentistry, Other Health","Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",,Communication and Media Studies
ESIC University,,Business and Management,,,,,,,,,Communication and Media Studies
ESLSCA University,,"Accounting and Finance, Business and Management",Computer Science,,,,Sport Science,,,,Communication and Media Studies
Estonian Academy of Arts,"Architecture, Art, Performing Art and Design",,,,,,,,,,Sociology
Eszterházy Károly Catholic University,"Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,,,"Agriculture and Forestry, Biological Sciences, Sport Science",,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Geography, Politics and International Studies, Sociology"
EURECOM,,,Computer Science,,Electrical and Electronic Engineering,,,,,,
European University,Archaeology,"Accounting and Finance, Business and Management",Computer Science,Education,,Law,Veterinary Science,Medicine and Dentistry,,Psychology,Politics and International Studies
European University of Armenia,"Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,Electrical and Electronic Engineering,Law,,,,Psychology,Politics and International Studies
European University of Tirana,"Architecture, Art, Performing Art and Design","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,Sport Science,Other Health,,Psychology,"Communication and Media Studies, Politics and International Studies"
European University Ukraine,"Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,,Law,"Agriculture and Forestry, Biological Sciences",,,Psychology,Politics and International Studies
"Evangel University, Akaeze","Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Chemical Engineering, Electrical and Electronic Engineering",,Biological Sciences,"Medicine and Dentistry, Other Health","Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,"Politics and International Studies, Sociology"
Externado University of Colombia,"Archaeology, Art, Performing Art and Design, History, Philosophy and Theology","Business and Management, Economics and Econometrics",Computer Science,Education,,Law,,,,Psychology,"Communication and Media Studies, Geography, Politics and International Studies, Sociology"
Falmouth University,"Architecture, Art, Performing Art and Design, Languages, Literature and Linguistics",Business and Management,Computer Science,,,,,,,,Communication and Media Studies
Fatima Jinnah Women University,"Art, Performing Art and Design, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Electrical and Electronic Engineering, General Engineering",Law,,Other Health,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Politics and International Studies, Sociology"
Federal University of Lafia,"Architecture, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,Education,,,"Agriculture and Forestry, Biological Sciences","Medicine and Dentistry, Other Health","Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",,"Geography, Politics and International Studies, Sociology"
"Federal University of Petroleum Resources, Effurun",,,Computer Science,,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,,,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",,
Fergana Polytechnic Institute,Architecture,"Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,"Agriculture and Forestry, Biological Sciences",,"Chemistry, Geology, Environmental, Earth and Marine Sciences",,
Fergana State University,"Archaeology, Architecture, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,General Engineering,Law,"Agriculture and Forestry, Biological Sciences, Sport Science",,"Geology, Environmental, Earth and Marine Sciences, Physics and Astronomy",Psychology,"Geography, Sociology"
Final International University,"Architecture, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Civil Engineering, Electrical and Electronic Engineering",Law,"Agriculture and Forestry, Sport Science","Medicine and Dentistry, Other Health",,Psychology,Politics and International Studies
Finis Terrae University,"Architecture, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",,Education,"Civil Engineering, General Engineering",Law,,"Medicine and Dentistry, Other Health",,Psychology,"Communication and Media Studies, Sociology"
Fo Guang University,"Archaeology, Architecture, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,,,"Biological Sciences, Sport Science",Other Health,"Geology, Environmental, Earth and Marine Sciences",Psychology,"Communication and Media Studies, Politics and International Studies, Sociology"
Forman Christian College,"History, Philosophy and Theology, Languages, Literature and Linguistics",Business and Management,Computer Science,Education,,,Biological Sciences,,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",,Communication and Media Studies
Fountain University,"History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,,,Law,Biological Sciences,"Medicine and Dentistry, Other Health","Chemistry, Geology, Environmental, Earth and Marine Sciences, Physics and Astronomy",,"Communication and Media Studies, Politics and International Studies, Sociology"
Frontier University Garowe,"Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Electrical and Electronic Engineering, General Engineering",Law,"Agriculture and Forestry, Biological Sciences","Medicine and Dentistry, Other Health","Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Geography, Politics and International Studies, Sociology"
FSG University Center,"Architecture, Art, Performing Art and Design","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Electrical and Electronic Engineering, Mechanical and Aerospace Engineering",Law,"Agriculture and Forestry, Biological Sciences, Veterinary Science","Medicine and Dentistry, Other Health",Chemistry,Psychology,"Communication and Media Studies, Politics and International Studies, Sociology"
Galala University,"Archaeology, Architecture, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,Education,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,"Biological Sciences, Sport Science","Medicine and Dentistry, Other Health","Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Politics and International Studies"
Gangadhar Meher University,"History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,,,Biological Sciences,,"Chemistry, Mathematics and Statistics, Physics and Astronomy",Psychology,"Geography, Politics and International Studies, Sociology"
Gaziantep Islamic Science and Technology University,,,Computer Science,,"Electrical and Electronic Engineering, General Engineering",,,"Medicine and Dentistry, Other Health",,,
GD Goenka University,"Art, Performing Art and Design",Business and Management,Computer Science,,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,"Agriculture and Forestry, Biological Sciences","Medicine and Dentistry, Other Health",,Psychology,"Communication and Media Studies, Sociology"
General Sir John Kotelawala Defence University,"Architecture, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,"Chemical Engineering, Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",Law,Biological Sciences,"Medicine and Dentistry, Other Health","Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Politics and International Studies, Sociology"
Ghazi University,"History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,,,"Agriculture and Forestry, Biological Sciences, Veterinary Science",,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",,"Politics and International Studies, Sociology"
Glasgow School of Art,"Architecture, Art, Performing Art and Design",,Computer Science,,General Engineering,,,,,,
Global College of Engineering and Technology,Architecture,Economics and Econometrics,Computer Science,,"Civil Engineering, Electrical and Electronic Engineering, General Engineering, Mechanical and Aerospace Engineering",,,,"Geology, Environmental, Earth and Marine Sciences",,Sociology
Global Leadership University,"Languages, Literature and Linguistics","Accounting and Finance, Business and Management",Computer Science,,General Engineering,Law,,Medicine and Dentistry,,,"Communication and Media Studies, Sociology"
Godfrey Okoye University,"Architecture, Art, Performing Art and Design, History, Philosophy and Theology, Languages, Literature and Linguistics","Accounting and Finance, Business and Management, Economics and Econometrics",Computer Science,Education,,Law,Biological Sciences,Medicine and Dentistry,"Chemistry, Geology, Environmental, Earth and Marine Sciences, Mathematics and Statistics, Physics and Astronomy",Psychology,"Communication and Media Studies, Politics and International Studies, Sociology"
